interaction_id,customer_id,interaction_type,interaction_date,agent_name
7038,C002638,Refund Request,2025-04-28,Emma
7039,C004571,Phone Call,2024-10-16,Emma
7040,C000481,Phone Call,2025-09-15,David
7041,C005095,Product Enquiry,2024-01-07,Daniel
7042,C003928,Technical Support,2024-08-09,Sarah
7043,C008278,Product Enquiry,2024-03-23,David
7044,C003320,Complaint,2024-04-07,Raj
7045,C003304,Phone Call,2025-11-24,Grace
7046,C009704,Email Support,2024-05-04,Sarah
7047,C004523,Email Support,2024-01-21,Emma
7048,C004880,Technical Support,2024-06-30,Emma
7049,C001753,Technical Support,2024-06-02,Liam
7050,C007646,Product Enquiry,2024-03-11,Charlotte
7051,C001720,Product Enquiry,2024-08-29,Charlotte
7052,C005813,Email Support,2026-02-27,James
7053,C001615,In-Store Visit,2025-12-25,Daniel
7054,C008584,Refund Request,2025-07-20,Fatima
7055,C000155,Phone Call,2024-04-29,Emma
7056,C007169,Refund Request,2024-12-13,Priya
7057,C008686,Complaint,2024-07-04,David
7058,C007743,Complaint,2026-03-31,Sophia
7059,C007269,Email Support,2026-01-02,Michael
7060,C007668,Email Support,2024-12-18,Tom
7061,C001835,Product Enquiry,2024-06-13,Aisha
7062,C000451,Phone Call,2025-12-31,Daniel
7063,C002534,Complaint,2024-11-11,Sophia
7064,C009761,Product Enquiry,2025-01-25,Tom
7065,C008035,Phone Call,2026-04-11,Emma
7066,C007949,Refund Request,2024-12-18,David
7067,C007331,Product Enquiry,2024-06-13,Fatima
7068,C000115,Complaint,2025-03-21,Grace
7069,C000245,Refund Request,2025-06-30,Tom
7070,C008201,Email Support,2024-01-23,Michael
7071,C004209,In-Store Visit,2024-10-28,Charlotte
7072,C002212,Live Chat,2025-09-06,Michael
7073,C002659,Phone Call,2025-08-29,Liam
7074,C000624,Product Enquiry,2025-08-17,Grace
7075,C005774,Technical Support,2025-02-07,Aisha
7076,C007736,Email Support,2025-08-27,Charlotte
7077,C007250,Refund Request,2024-04-12,Aisha
7078,C001940,Live Chat,2025-07-20,Raj
7079,C002328,Phone Call,2025-05-14,David
7080,C001892,Product Enquiry,2025-04-08,Daniel
7081,C002379,Product Enquiry,2024-04-22,David
7082,C007870,Email Support,2024-12-04,Emma
7083,C005964,Email Support,2026-03-22,Charlotte
7084,C004228,Complaint,2025-03-14,Daniel
7085,C003472,Phone Call,2026-04-16,Daniel
7086,C003640,Complaint,2025-03-24,Grace
7087,C004798,Phone Call,2024-12-08,David
7088,C000168,In-Store Visit,2024-06-15,Raj
7089,C006965,Phone Call,2024-01-25,Priya
7090,C003746,Email Support,2024-08-16,Sarah
7091,C006035,Phone Call,2025-08-08,Tom
7092,C005976,Product Enquiry,2025-03-27,Aisha
7093,C004016,Live Chat,2025-05-27,Emma
7094,C005077,Phone Call,2024-05-25,David
7095,C005339,Email Support,2024-07-03,Fatima
7096,C004525,Technical Support,2025-10-15,James
7097,C002548,Technical Support,2026-02-24,Daniel
7098,C009589,Product Enquiry,2024-07-08,Priya
7099,C007741,Live Chat,2026-05-07,Priya
7100,C005259,Phone Call,2024-07-31,Grace
7101,C001252,Technical Support,2026-02-04,Priya
7102,C001614,Complaint,2024-12-29,Liam
7103,C006097,Technical Support,2026-02-26,Sarah
7104,C005593,Refund Request,2025-02-07,Michael
7105,C006167,Email Support,2025-12-18,Michael
7106,C003721,Product Enquiry,2024-01-30,Michael
7107,C004844,In-Store Visit,2025-11-06,Charlotte
7108,C006059,In-Store Visit,2025-10-18,Charlotte
7109,C007579,Technical Support,2024-08-07,David
7110,C005868,Phone Call,2025-11-16,Sarah
7111,C000448,Technical Support,2024-11-12,David
7112,C008193,Technical Support,2024-07-09,Priya
7113,C006296,In-Store Visit,2026-01-16,Grace
7114,C003767,Technical Support,2024-04-05,Emma
7115,C001601,Technical Support,2025-05-09,James
7116,C003740,Email Support,2024-10-15,Fatima
7117,C007247,In-Store Visit,2024-04-23,Daniel
7118,C004944,Refund Request,2025-12-14,Sophia
7119,C002967,Product Enquiry,2024-03-18,Michael
7120,C009219,Complaint,2025-05-31,James
7121,C006463,Product Enquiry,2024-08-17,Fatima
7122,C007388,Complaint,2026-03-12,Daniel
7123,C004920,Email Support,2025-11-28,Aisha
7124,C007023,In-Store Visit,2024-07-30,David
7125,C007297,Product Enquiry,2024-11-17,Michael
7126,C007836,Phone Call,2024-11-16,Priya
7127,C003412,Product Enquiry,2026-01-09,Aisha
7128,C002267,Refund Request,2024-07-13,Emma
7129,C008668,Product Enquiry,2026-02-21,Daniel
7130,C007786,Email Support,2025-09-23,Fatima
7131,C000495,In-Store Visit,2026-03-14,Fatima
7132,C008575,Product Enquiry,2024-12-29,Michael
7133,C000943,Refund Request,2025-07-29,Charlotte
7134,C003856,In-Store Visit,2024-01-10,Priya
7135,C000417,Complaint,2026-01-06,Emma
7136,C009466,Product Enquiry,2024-05-10,Fatima
7137,C005364,Technical Support,2025-10-28,James
7138,C000145,Refund Request,2024-10-25,Sophia
7139,C005271,Product Enquiry,2025-11-30,David
7140,C007761,Technical Support,2026-02-15,Raj
7141,C005555,Refund Request,2025-01-30,Michael
7142,C007149,Phone Call,2024-02-12,Emma
7143,C008634,In-Store Visit,2024-08-16,Daniel
7144,C002965,Technical Support,2024-11-22,Daniel
7145,C006594,Complaint,2025-12-08,Raj
7146,C003380,Complaint,2024-04-02,Raj
7147,C002885,Complaint,2024-08-16,Tom
7148,C001693,Phone Call,2024-04-26,Daniel
7149,C007616,Refund Request,2026-01-31,Aisha
7150,C009941,Phone Call,2026-02-03,Sarah
7151,C006930,Complaint,2024-03-29,Charlotte
7152,C004826,Complaint,2026-04-23,Priya
7153,C001869,In-Store Visit,2025-02-20,Daniel
7154,C009052,Product Enquiry,2026-05-09,Emma
7155,C000531,Refund Request,2024-09-29,Sarah
7156,C006961,Email Support,2024-11-18,Liam
7157,C002936,Complaint,2024-02-15,Fatima
7158,C002953,Product Enquiry,2026-05-03,David
7159,C001568,In-Store Visit,2024-10-13,Sophia
7160,C006513,In-Store Visit,2026-02-08,Daniel
7161,C001269,Email Support,2025-10-18,Grace
7162,C000415,Phone Call,2025-11-30,Tom
7163,C000317,Live Chat,2024-05-04,Aisha
7164,C003179,Technical Support,2024-03-02,Fatima
7165,C005611,Email Support,2024-02-21,James
7166,C009557,Live Chat,2024-11-20,Michael
7167,C006771,Technical Support,2024-10-12,James
7168,C004582,Product Enquiry,2024-12-13,Daniel
7169,C001854,Technical Support,2024-09-05,Liam
7170,C004566,Technical Support,2025-11-04,Emma
7171,C009097,Email Support,2026-04-18,Emma
7172,C009222,Email Support,2025-09-09,Charlotte
7173,C005327,In-Store Visit,2024-04-04,Michael
7174,C005732,Refund Request,2024-06-17,Raj
7175,C009890,Live Chat,2024-12-15,Michael
7176,C007570,Complaint,2026-02-05,Michael
7177,C008863,Phone Call,2024-09-05,Fatima
7178,C009382,Phone Call,2025-08-25,Emma
7179,C005703,Email Support,2025-04-08,Charlotte
7180,C009228,Product Enquiry,2024-04-02,Michael
7181,C007053,Product Enquiry,2025-12-04,Aisha
7182,C005426,Complaint,2025-12-05,Daniel
7183,C002724,In-Store Visit,2025-07-06,Emma
7184,C009636,Technical Support,2025-02-15,Liam
7185,C009608,Refund Request,2024-02-06,Tom
7186,C000010,Product Enquiry,2025-04-13,Daniel
7187,C000046,Product Enquiry,2026-02-08,Priya
7188,C006764,Email Support,2024-09-20,David
7189,C008940,Email Support,2024-06-09,Liam
7190,C002815,Email Support,2024-09-14,Michael
7191,C001274,Refund Request,2025-04-09,Fatima
7192,C003903,Email Support,2025-03-10,James
7193,C008884,Email Support,2024-12-15,Michael
7194,C002571,Refund Request,2024-10-25,Emma
7195,C003380,Complaint,2024-01-11,Michael
7196,C004009,Refund Request,2024-04-14,David
7197,C002523,Refund Request,2025-05-29,Priya
7198,C000973,Phone Call,2024-12-17,Priya
7199,C004648,Refund Request,2024-02-21,Emma
7200,C006633,In-Store Visit,2024-11-19,Liam
7201,C003173,Live Chat,2024-10-26,Fatima
7202,C002658,In-Store Visit,2025-01-17,Aisha
7203,C002675,Product Enquiry,2024-07-24,David
7204,C008805,Email Support,2025-06-22,Liam
7205,C008821,Live Chat,2024-07-09,Michael
7206,C004415,In-Store Visit,2024-05-20,Michael
7207,C009500,Email Support,2025-11-21,Charlotte
7208,C005462,Product Enquiry,2025-05-01,Fatima
7209,C009850,Complaint,2024-03-28,Sarah
7210,C002338,Live Chat,2026-02-10,Aisha
7211,C003246,Phone Call,2026-01-17,Tom
7212,C005063,Refund Request,2025-03-07,Michael
7213,C001075,Email Support,2025-08-19,Michael
7214,C009754,In-Store Visit,2024-05-24,Liam
7215,C003329,Technical Support,2025-06-15,Liam
7216,C001603,Complaint,2024-10-07,Aisha
7217,C007313,Phone Call,2024-12-21,Sarah
7218,C007891,Refund Request,2024-12-26,Raj
7219,C006567,Complaint,2025-10-19,Daniel
7220,C004491,Technical Support,2025-05-09,Michael
7221,C008335,Product Enquiry,2025-01-26,Aisha
7222,C001686,Complaint,2024-02-09,Fatima
7223,C006976,Phone Call,2025-11-27,Charlotte
7224,C003745,Email Support,2024-01-08,Liam
7225,C009718,Complaint,2026-04-08,Fatima
7226,C004401,Refund Request,2024-08-01,James
7227,C001001,Live Chat,2024-09-15,Raj
7228,C001735,Phone Call,2025-07-03,Raj
7229,C003773,Refund Request,2025-07-04,David
7230,C005207,Phone Call,2025-02-24,Emma
7231,C002287,Phone Call,2024-06-12,James
7232,C003896,Email Support,2026-03-14,Daniel
7233,C007236,Technical Support,2025-12-17,Sophia
7234,C002289,In-Store Visit,2025-12-25,Liam
7235,C002079,Refund Request,2025-01-25,Daniel
7236,C002152,Complaint,2024-05-25,Grace
7237,C008934,Live Chat,2025-01-30,Sophia
7238,C005265,Phone Call,2024-10-07,Raj
7239,C000122,In-Store Visit,2026-04-23,Tom
7240,C008072,Email Support,2025-11-01,Tom
7241,C006263,Live Chat,2024-11-20,Fatima
7242,C003842,Complaint,2025-10-29,Priya
7243,C001561,Refund Request,2024-03-29,Michael
7244,C005576,Technical Support,2026-04-23,Sophia
7245,C004749,Product Enquiry,2025-03-03,David
7246,C008516,Refund Request,2026-02-21,Charlotte
7247,C005887,Live Chat,2026-04-21,Michael
7248,C005254,Product Enquiry,2026-01-12,Michael
7249,C006628,Complaint,2024-01-28,Raj
7250,C008322,In-Store Visit,2025-09-10,Tom
7251,C002054,Complaint,2025-07-16,James
7252,C003551,Refund Request,2025-08-02,Sarah
7253,C009595,Product Enquiry,2024-09-19,Grace
7254,C002606,Complaint,2024-10-12,Daniel
7255,C005741,Email Support,2024-06-14,Grace
7256,C003005,Refund Request,2025-09-22,Michael
7257,C004914,Technical Support,2024-09-24,Grace
7258,C006737,Live Chat,2025-01-26,Fatima
7259,C002954,Email Support,2024-05-20,Daniel
7260,C002778,Complaint,2025-01-16,Fatima
7261,C004482,Phone Call,2025-03-22,Liam
7262,C009395,Complaint,2024-01-18,Charlotte
7263,C000221,Product Enquiry,2025-09-04,Michael
7264,C007265,Email Support,2024-07-27,Aisha
7265,C006530,Email Support,2025-02-11,Fatima
7266,C005615,Email Support,2025-07-15,Aisha
7267,C003182,Complaint,2024-04-13,Tom
7268,C004671,Email Support,2024-01-30,Raj
7269,C003795,Phone Call,2024-03-18,Raj
7270,C001383,Live Chat,2025-01-16,Priya
7271,C003290,Complaint,2024-07-27,Michael
7272,C004881,Technical Support,2024-05-25,Sarah
7273,C009698,Live Chat,2025-08-16,Daniel
7274,C000095,Email Support,2025-10-14,David
7275,C008666,Complaint,2025-12-17,Tom
7276,C000611,Refund Request,2025-09-13,James
7277,C006558,Phone Call,2025-10-11,Daniel
7278,C000900,Technical Support,2025-11-08,Daniel
7279,C002127,Product Enquiry,2025-03-13,Emma
7280,C008614,Refund Request,2024-01-17,David
7281,C009379,Refund Request,2024-12-20,Tom
7282,C002843,Live Chat,2025-02-25,Aisha
7283,C001477,Technical Support,2025-10-23,Sophia
7284,C002403,Live Chat,2024-06-21,Emma
7285,C003248,Product Enquiry,2024-06-27,David
7286,C004244,In-Store Visit,2024-05-24,Aisha
7287,C004910,Complaint,2024-11-06,Raj
7288,C001625,Product Enquiry,2025-06-26,James
7289,C004714,Phone Call,2024-11-01,Tom
7290,C002928,Technical Support,2025-12-30,Sophia
7291,C006363,Refund Request,2026-01-10,Aisha
7292,C000519,Product Enquiry,2024-11-19,Charlotte
7293,C004113,In-Store Visit,2024-10-06,Liam
7294,C000738,In-Store Visit,2025-10-27,Charlotte
7295,C001139,Technical Support,2025-05-24,Daniel
7296,C005574,Phone Call,2026-03-05,Grace
7297,C007232,Email Support,2024-05-14,Daniel
7298,C008101,Live Chat,2024-09-24,James
7299,C002995,Email Support,2024-09-19,James
7300,C009181,Live Chat,2025-11-22,James
7301,C004369,In-Store Visit,2024-04-30,Charlotte
7302,C008130,Complaint,2024-12-06,James
7303,C005659,Product Enquiry,2025-06-04,Charlotte
7304,C003218,Product Enquiry,2025-01-31,Tom
7305,C009344,Email Support,2024-09-14,Priya
7306,C004808,Refund Request,2024-12-16,Aisha
7307,C002242,Product Enquiry,2024-03-05,James
7308,C007662,Complaint,2024-11-03,Grace
7309,C007109,In-Store Visit,2024-04-08,Sophia
7310,C000199,Email Support,2025-06-10,Emma
7311,C008207,Refund Request,2025-05-01,Tom
7312,C004390,Complaint,2024-05-21,Aisha
7313,C004564,Live Chat,2025-05-14,Charlotte
7314,C009667,Email Support,2024-02-20,Liam
7315,C003611,Technical Support,2026-04-08,Sarah
7316,C004291,Product Enquiry,2024-03-18,James
7317,C008008,Product Enquiry,2024-05-25,James
7318,C003640,Technical Support,2026-02-23,Fatima
7319,C008562,In-Store Visit,2025-03-04,Emma
7320,C007489,Email Support,2025-09-07,Raj
7321,C006147,Phone Call,2026-04-22,Charlotte
7322,C007396,Refund Request,2025-10-07,James
7323,C006785,Technical Support,2024-07-23,Sophia
7324,C006353,Live Chat,2025-09-19,Grace
7325,C001101,Refund Request,2025-04-06,Fatima
7326,C001428,Refund Request,2026-03-14,Raj
7327,C009977,Email Support,2024-04-02,Michael
7328,C007419,Technical Support,2024-09-16,Liam
7329,C001803,Email Support,2026-03-14,James
7330,C005481,Email Support,2025-12-06,Sophia
7331,C009210,Product Enquiry,2024-02-01,James
7332,C003870,Refund Request,2025-10-01,Charlotte
7333,C007019,Email Support,2025-06-08,Fatima
7334,C000599,Live Chat,2025-01-20,Tom
7335,C004375,Product Enquiry,2026-03-02,Emma
7336,C003462,Email Support,2025-09-07,Tom
7337,C007210,Live Chat,2024-02-04,Daniel
7338,C006629,Technical Support,2024-07-05,Grace
7339,C002223,Complaint,2024-10-11,Aisha
7340,C006723,Technical Support,2025-03-12,Charlotte
7341,C001332,Email Support,2026-03-06,Tom
7342,C008325,Product Enquiry,2025-05-26,Emma
7343,C008232,Refund Request,2024-03-13,Aisha
7344,C007713,Live Chat,2025-10-06,Emma
7345,C004992,Complaint,2026-03-11,Raj
7346,C008253,Technical Support,2025-09-13,David
7347,C005160,Refund Request,2024-02-04,Daniel
7348,C004960,Complaint,2024-08-03,Daniel
7349,C001933,Technical Support,2024-04-01,James
7350,C009192,Product Enquiry,2024-04-30,Grace
7351,C006578,Technical Support,2024-02-16,Aisha
7352,C006403,Live Chat,2024-10-17,Daniel
7353,C001003,Phone Call,2025-09-16,Charlotte
7354,C002669,Email Support,2026-01-07,Emma
7355,C009507,Complaint,2026-03-01,Daniel
7356,C001313,Complaint,2026-02-01,Sarah
7357,C009206,Complaint,2025-10-12,Raj
7358,C005290,Live Chat,2024-12-28,Tom
7359,C001482,Technical Support,2024-01-10,Grace
7360,C006929,In-Store Visit,2025-02-11,Michael
7361,C006640,In-Store Visit,2024-09-02,David
7362,C003380,Live Chat,2024-05-15,Sophia
7363,C003890,Refund Request,2025-04-14,Sophia
7364,C009856,Email Support,2024-06-24,James
7365,C005879,Product Enquiry,2025-11-29,David
7366,C006233,Complaint,2024-04-08,Liam
7367,C005571,Technical Support,2024-10-21,David
7368,C006028,In-Store Visit,2026-04-04,Michael
7369,C004450,Live Chat,2026-03-07,Raj
7370,C004554,Live Chat,2024-03-25,Raj
7371,C002404,Phone Call,2025-12-24,Raj
7372,C008828,Phone Call,2025-10-05,Tom
7373,C008225,Email Support,2025-08-23,Sophia
7374,C006176,In-Store Visit,2024-12-10,Sophia
7375,C001867,Refund Request,2026-03-30,Liam
7376,C000849,Phone Call,2025-08-12,Sophia
7377,C004139,Complaint,2026-03-04,Sarah
7378,C005384,Email Support,2024-11-06,Tom
7379,C000760,Phone Call,2026-01-09,David
7380,C009816,Complaint,2025-10-02,Sophia
7381,C004889,Email Support,2025-11-24,Fatima
7382,C000786,Live Chat,2024-02-18,Grace
7383,C008838,Email Support,2026-03-15,Sophia
7384,C001075,Technical Support,2024-09-04,Aisha
7385,C002462,Complaint,2025-10-06,Grace
7386,C002849,In-Store Visit,2025-04-09,Daniel
7387,C008628,Refund Request,2024-02-16,Sophia
7388,C000316,Technical Support,2024-08-16,Grace
7389,C008318,Refund Request,2024-10-12,Sophia
7390,C007651,In-Store Visit,2024-05-17,Sarah
7391,C006865,Email Support,2025-10-19,Fatima
7392,C009705,Phone Call,2025-08-20,Daniel
7393,C001806,Complaint,2026-01-03,Aisha
7394,C006422,Complaint,2024-01-25,Grace
7395,C000543,Complaint,2024-01-27,Emma
7396,C001967,Technical Support,2024-03-29,Sophia
7397,C002871,Product Enquiry,2024-10-29,Sophia
7398,C004335,In-Store Visit,2025-02-22,Emma
7399,C005343,Product Enquiry,2024-10-12,Sophia
7400,C004147,Refund Request,2026-03-21,Sophia
7401,C007939,Email Support,2024-05-06,Michael
7402,C000180,In-Store Visit,2024-08-09,James
7403,C002660,Refund Request,2024-11-29,Aisha
7404,C009776,Email Support,2024-05-19,Fatima
7405,C002560,Live Chat,2025-12-13,Priya
7406,C004074,Email Support,2024-10-10,Grace
7407,C004363,Technical Support,2025-09-21,Daniel
7408,C000964,Live Chat,2025-08-08,Sophia
7409,C007355,Email Support,2024-07-23,Fatima
7410,C004812,Live Chat,2025-08-06,Priya
7411,C002179,In-Store Visit,2024-03-06,Priya
7412,C005815,Live Chat,2025-10-22,James
7413,C008213,Phone Call,2026-04-07,Daniel
7414,C007203,Refund Request,2025-03-08,Sophia
7415,C000267,Live Chat,2025-09-13,Daniel
7416,C004457,Complaint,2024-07-03,Priya
7417,C009339,Technical Support,2026-02-13,Emma
7418,C008484,Refund Request,2025-03-05,Raj
7419,C006555,Product Enquiry,2024-08-24,Emma
7420,C002084,Live Chat,2025-10-26,David
7421,C006245,Product Enquiry,2025-12-21,Liam
7422,C008667,Product Enquiry,2025-03-16,Liam
7423,C001208,Complaint,2025-08-02,Liam
7424,C005086,Technical Support,2024-09-27,Michael
7425,C000828,In-Store Visit,2024-10-15,Liam
7426,C008593,Product Enquiry,2024-10-13,Michael
7427,C006730,Complaint,2024-01-18,Aisha
7428,C006832,Product Enquiry,2024-04-22,Tom
7429,C009326,Product Enquiry,2024-10-01,Emma
7430,C005649,Product Enquiry,2024-08-27,Liam
7431,C009883,Live Chat,2024-11-30,Priya
7432,C009058,Technical Support,2025-09-13,Grace
7433,C008434,Technical Support,2026-02-08,Tom
7434,C003069,Refund Request,2025-11-04,David
7435,C004934,Phone Call,2025-01-18,James
7436,C008605,Complaint,2024-03-16,Grace
7437,C004121,Live Chat,2024-05-28,Priya
7438,C003280,Live Chat,2024-05-11,Michael
7439,C002066,Product Enquiry,2024-01-16,David
7440,C000073,Phone Call,2025-03-25,James
7441,C000814,Technical Support,2025-09-11,Michael
7442,C001104,In-Store Visit,2024-12-18,Daniel
7443,C000554,In-Store Visit,2024-04-19,Emma
7444,C004924,Phone Call,2024-01-26,Emma
7445,C008464,Technical Support,2025-05-14,Michael
7446,C008906,Technical Support,2024-07-24,David
7447,C009691,Product Enquiry,2025-05-23,Daniel
7448,C006288,In-Store Visit,2024-09-05,Raj
7449,C002219,In-Store Visit,2024-01-18,Priya
7450,C002480,Email Support,2026-03-16,Michael
7451,C003827,Refund Request,2024-12-26,David
7452,C009343,Technical Support,2025-10-24,Aisha
7453,C009972,Phone Call,2025-02-09,Grace
7454,C006565,Complaint,2026-04-26,Fatima
7455,C000557,Refund Request,2025-09-16,Grace
7456,C002158,Email Support,2024-05-12,Tom
7457,C005972,Live Chat,2024-01-05,Tom
7458,C006693,Product Enquiry,2024-06-05,Fatima
7459,C008622,Product Enquiry,2025-06-01,Tom
7460,C002506,In-Store Visit,2024-01-11,James
7461,C004062,In-Store Visit,2026-02-01,James
7462,C001975,Complaint,2025-05-08,Emma
7463,C001189,Live Chat,2026-01-19,Sophia
7464,C005174,Product Enquiry,2024-05-30,David
7465,C000850,Technical Support,2026-01-31,Tom
7466,C003219,Complaint,2024-04-23,Tom
7467,C005729,Email Support,2024-12-16,Aisha
7468,C001412,Complaint,2024-03-10,Michael
7469,C005465,Phone Call,2024-11-04,Grace
