warehouse_id,product_id,stock_received,stock_dispatched,inventory_date
WH007,P01478,294,25,2024-07-18
WH019,P00049,250,142,2023-08-12
WH015,P00436,84,20,2022-03-02
WH017,P01139,333,238,2024-03-06
WH007,P01998,267,261,2024-11-05
WH010,P00725,221,85,2022-05-31
WH019,P01196,182,130,2024-06-26
WH001,P00920,9,4,2022-04-25
WH012,P00565,69,55,2024-11-24
WH010,P01140,109,101,2022-10-19
WH011,P00421,1,1,2023-07-20
WH005,P00243,265,170,2022-06-25
WH018,P00654,400,346,2023-05-12
WH003,P00081,455,68,2022-04-12
WH007,P00918,135,43,2024-08-19
WH018,P01142,451,21,2024-03-28
WH004,P01070,146,123,2022-11-13
WH006,P00576,269,6,2022-02-12
WH010,P01908,32,29,2022-06-19
WH005,P00448,321,212,2024-01-18
WH010,P01137,359,346,2024-01-08
WH007,P00838,364,50,2024-06-14
WH017,P00655,103,48,2023-02-19
WH015,P00246,134,8,2024-10-22
WH011,P01534,352,327,2022-01-03
WH015,P00792,473,358,2024-07-09
WH016,P01401,35,20,2023-01-18
WH009,P01653,367,236,2023-02-14
WH009,P01432,97,86,2023-12-09
WH020,P00248,142,29,2022-02-22
WH006,P01315,34,4,2022-03-15
WH014,P00174,402,272,2023-09-29
WH004,P00937,201,125,2022-04-03
WH009,P00492,285,66,2023-11-17
WH001,P01243,419,416,2022-06-17
WH006,P01041,473,179,2023-09-30
WH013,P00559,61,8,2023-07-04
WH003,P01898,18,4,2022-03-10
WH017,P00863,15,8,2024-03-13
WH002,P01249,491,142,2023-04-03
WH011,P00314,311,229,2023-04-20
WH008,P01799,258,26,2024-11-30
WH017,P01590,89,0,2024-10-19
WH001,P01335,352,188,2023-05-04
WH007,P01103,139,25,2022-06-18
WH016,P00873,381,352,2024-12-18
WH009,P00835,83,29,2022-11-09
WH015,P01484,380,303,2024-11-24
WH010,P00779,298,146,2024-02-01
WH016,P00793,119,115,2023-06-13
WH015,P01874,303,131,2024-09-18
WH004,P00161,302,160,2022-04-07
WH002,P01515,86,48,2024-08-04
WH011,P01068,74,39,2023-02-24
WH014,P00300,236,209,2024-05-30
WH009,P01345,116,87,2023-07-24
WH014,P01915,152,89,2024-11-25
WH018,P01991,382,194,2024-12-30
WH019,P01207,309,142,2024-10-27
WH001,P00776,84,77,2022-07-15
WH010,P00099,139,92,2022-08-27
WH009,P01327,202,117,2024-04-15
WH005,P01305,231,50,2024-07-24
WH008,P00052,484,71,2023-07-16
WH013,P00521,440,401,2022-05-27
WH020,P01457,400,176,2024-10-28
WH013,P00573,363,184,2022-11-13
WH004,P01769,98,30,2022-08-29
WH007,P00173,401,341,2024-01-08
WH003,P01871,29,8,2024-10-17
WH006,P00080,185,34,2022-02-12
WH011,P01977,391,128,2024-08-07
WH014,P01485,200,111,2023-08-27
WH010,P01740,273,265,2024-11-04
WH013,P01520,271,76,2024-01-20
WH004,P01226,172,47,2024-01-14
WH003,P00593,469,131,2022-09-27
WH005,P00614,419,224,2023-09-30
WH013,P00333,477,364,2022-12-23
WH006,P00574,275,20,2023-07-03
WH007,P01481,140,40,2024-01-23
WH015,P00452,117,88,2022-08-10
WH007,P00750,250,190,2022-09-12
WH013,P01840,136,13,2023-04-05
WH009,P00279,133,117,2023-06-29
WH005,P01411,201,92,2024-07-08
WH012,P01859,434,82,2024-12-22
WH019,P00505,159,19,2024-11-19
WH005,P01815,175,22,2023-03-29
WH012,P00436,244,239,2022-11-09
WH013,P01160,85,22,2024-11-06
WH014,P01403,331,97,2022-10-21
WH007,P00625,378,352,2024-05-22
WH013,P01906,8,7,2022-09-07
WH014,P01221,414,137,2023-08-21
WH015,P00094,436,2,2024-12-23
WH009,P01817,495,250,2023-11-26
WH008,P00241,77,7,2024-06-23
WH006,P01419,57,47,2024-12-18
WH015,P01197,143,71,2023-03-11
WH018,P00947,43,27,2024-09-29
WH014,P01838,413,320,2024-11-27
WH003,P00572,131,108,2024-12-10
WH001,P01078,39,19,2023-06-29
WH003,P01574,365,351,2024-01-28
WH012,P00808,368,23,2022-08-12
WH019,P01344,104,26,2022-02-08
WH003,P01769,106,40,2023-08-18
WH004,P00287,441,408,2024-03-15
WH003,P01189,326,185,2022-06-28
WH002,P00501,413,288,2022-05-21
WH018,P00885,363,227,2024-02-29
WH018,P01880,34,2,2022-08-25
WH018,P00790,473,450,2022-07-20
WH011,P00182,53,52,2022-09-29
WH004,P01144,419,411,2022-12-24
WH011,P00455,401,386,2024-04-02
WH006,P00140,95,83,2022-08-01
WH014,P02000,232,185,2024-11-01
WH009,P01910,452,367,2022-02-06
WH017,P01509,365,120,2024-08-28
WH010,P01189,124,89,2023-06-07
WH004,P01218,285,12,2022-12-08
WH002,P01300,225,158,2024-01-19
WH020,P00514,329,194,2024-03-01
WH016,P00081,5,3,2024-12-18
WH010,P01219,176,105,2024-03-15
WH013,P01701,161,79,2023-08-10
WH019,P00521,365,107,2023-06-04
WH014,P01193,282,144,2022-04-13
WH014,P00569,294,163,2024-08-24
WH013,P00478,309,27,2023-09-24
WH015,P01666,152,132,2023-12-26
WH015,P00273,335,205,2023-11-05
WH007,P00752,331,67,2023-06-01
WH010,P00114,369,153,2022-08-18
WH020,P01720,102,63,2022-11-17
WH012,P00810,73,41,2022-06-04
WH012,P00942,200,143,2024-07-19
WH011,P01410,450,138,2022-05-31
WH004,P00928,294,60,2023-08-09
WH006,P01940,30,5,2022-04-12
WH006,P00340,371,144,2022-07-19
WH009,P01070,447,195,2023-12-11
WH013,P00022,436,84,2023-10-01
WH018,P01988,423,273,2022-12-22
WH017,P01911,43,24,2022-10-15
WH006,P00121,11,6,2023-05-31
WH004,P01500,306,176,2024-07-10
WH013,P01753,440,416,2022-04-14
WH009,P01698,186,50,2023-12-10
WH007,P01228,461,305,2022-03-01
WH013,P00575,297,277,2022-10-24
WH007,P00826,300,208,2023-05-21
WH006,P00120,174,170,2024-09-13
WH018,P00416,483,340,2023-05-12
WH015,P01579,455,162,2022-02-13
WH006,P01429,288,153,2023-07-14
WH018,P01198,186,17,2023-06-09
WH010,P00617,295,295,2023-05-27
WH010,P01294,0,0,2023-08-16
WH010,P01996,171,145,2024-09-01
WH009,P00024,98,6,2023-09-23
WH017,P00689,35,31,2023-04-05
WH017,P01485,447,124,2023-11-10
WH009,P01837,255,75,2023-11-25
WH007,P01157,308,208,2022-05-04
WH013,P00507,345,107,2024-01-22
WH016,P00660,459,64,2024-12-20
WH009,P01930,170,47,2022-09-01
WH011,P00697,204,27,2022-12-29
WH020,P00601,414,357,2024-09-20
WH013,P01862,386,355,2024-05-17
WH020,P01517,70,18,2024-04-11
WH008,P01636,61,4,2024-12-24
WH006,P00617,405,28,2024-03-16
WH005,P00183,141,47,2024-10-30
WH004,P00125,128,15,2023-04-10
WH002,P01136,231,92,2023-03-25
WH015,P00474,67,18,2024-04-21
WH016,P01406,390,174,2022-05-03
WH019,P01702,424,46,2024-11-30
WH011,P00849,299,26,2023-03-17
WH013,P01346,271,152,2023-06-19
WH017,P00166,448,5,2024-08-01
WH002,P01908,102,33,2022-06-13
WH016,P00976,362,84,2023-10-16
WH017,P00709,57,2,2024-04-08
WH012,P00312,357,52,2023-02-21
WH009,P00315,471,92,2022-08-28
WH013,P01096,407,114,2024-07-18
WH007,P01021,128,98,2023-12-20
WH005,P01638,70,13,2022-04-13
WH006,P00808,286,99,2022-10-13
WH012,P01806,326,129,2022-10-21
WH016,P00292,465,352,2022-09-01
WH001,P00047,417,363,2024-08-17
WH010,P01631,85,48,2024-02-25
WH016,P01049,104,77,2022-02-04
WH004,P00557,57,38,2022-09-21
WH019,P00619,158,74,2024-03-26
WH008,P01703,361,325,2022-08-10
WH003,P00979,99,14,2024-05-02
WH016,P00314,335,175,2022-05-09
WH009,P01501,249,45,2022-11-24
WH014,P00210,441,348,2023-11-30
WH020,P01785,87,32,2022-04-22
WH012,P01428,6,3,2024-12-21
WH003,P00923,148,9,2023-11-24
WH018,P01047,240,104,2024-11-15
WH003,P00308,65,62,2023-10-18
WH005,P01004,260,246,2024-10-23
WH007,P01909,368,172,2022-07-09
WH010,P01465,420,248,2024-01-04
WH003,P00845,85,5,2024-07-08
WH019,P01637,214,91,2023-06-30
WH001,P00984,133,96,2024-07-30
WH002,P00897,496,357,2022-09-08
WH014,P00834,456,25,2024-05-18
WH010,P01056,220,65,2024-03-16
WH003,P01477,131,128,2024-06-21
WH010,P00326,465,254,2022-02-26
WH008,P00895,5,5,2023-04-06
WH017,P00612,366,22,2023-03-17
WH001,P01169,347,44,2023-08-12
WH019,P01978,57,51,2022-07-20
WH019,P00629,129,30,2022-08-07
WH006,P01824,377,314,2022-06-07
WH020,P00756,12,12,2022-11-27
WH013,P00239,462,288,2023-10-28
WH018,P01344,459,93,2024-12-07
WH006,P01729,61,11,2023-01-13
WH012,P00920,229,96,2023-05-02
WH020,P01064,364,44,2024-12-08
WH012,P01002,105,11,2024-03-12
WH016,P00855,386,50,2022-06-02
WH003,P01186,359,109,2024-03-30
WH009,P00448,243,184,2024-04-19
WH019,P00860,258,198,2023-07-29
WH017,P00287,151,74,2023-09-26
WH010,P00352,103,21,2024-03-27
WH020,P01209,265,224,2023-08-26
WH010,P00655,141,114,2022-12-29
WH019,P00812,131,103,2023-12-09
WH019,P00294,308,99,2024-06-05
WH001,P00719,7,2,2024-08-06
WH020,P00337,34,11,2023-08-12
WH001,P00835,215,128,2022-05-18
WH007,P01652,422,263,2023-02-26
WH003,P01152,434,155,2023-01-27
WH006,P00103,20,2,2023-02-08
WH007,P00797,28,20,2024-09-13
WH014,P01704,139,78,2023-11-26
WH001,P00638,121,31,2024-06-03
WH008,P00839,146,136,2024-02-13
WH003,P00849,155,26,2022-08-20
WH016,P00005,453,233,2024-07-31
WH005,P01524,460,164,2023-09-06
WH010,P00428,293,153,2022-05-23
WH008,P01610,426,24,2023-08-02
WH017,P00390,28,9,2022-02-21
WH002,P01792,424,411,2022-10-06
WH012,P00917,33,6,2024-03-17
WH003,P00863,437,397,2024-04-19
WH013,P00822,432,96,2022-04-01
WH001,P01131,450,375,2022-09-17
WH004,P00307,125,61,2023-05-18
WH010,P01686,365,33,2023-12-13
WH017,P00123,386,49,2024-11-01
WH016,P00007,237,20,2022-02-19
WH009,P01715,133,107,2022-02-04
WH017,P01189,353,180,2023-05-19
WH009,P00894,63,23,2023-06-22
WH018,P00527,59,17,2023-08-30
WH013,P00596,185,25,2024-01-13
WH011,P00812,71,35,2022-07-28
WH006,P01342,221,68,2023-07-24
WH018,P01239,245,235,2024-10-26
WH017,P01711,160,34,2023-05-28
WH009,P01715,189,60,2023-05-06
WH013,P01220,491,96,2023-11-05
WH003,P00459,28,21,2022-06-27
WH012,P01727,287,11,2023-06-03
WH010,P01712,447,104,2022-11-22
WH006,P01766,108,91,2023-01-17
WH010,P00736,125,47,2023-03-24
WH008,P01830,403,306,2024-06-13
WH012,P01148,96,85,2023-09-04
WH003,P01461,492,384,2022-11-25
WH011,P00971,112,75,2024-02-27
WH008,P00375,94,45,2024-05-01
WH004,P01598,31,8,2022-04-21
WH014,P01702,86,75,2023-05-02
WH014,P01909,393,341,2023-10-22
WH006,P00338,488,157,2024-07-18
WH003,P00757,109,85,2022-06-12
WH012,P01732,132,99,2024-08-21
WH014,P00081,134,14,2024-06-14
WH004,P01615,8,6,2023-02-28
WH013,P00859,293,19,2024-01-09
WH011,P00832,429,403,2022-10-18
WH002,P00501,182,159,2022-01-31
WH010,P01753,176,108,2023-12-19
WH012,P00812,258,224,2022-08-25
WH006,P00874,388,282,2022-04-28
WH018,P00849,135,39,2022-01-10
WH013,P00104,454,157,2022-08-23
WH006,P00756,491,172,2024-04-04
WH020,P01735,123,51,2022-05-31
WH011,P00706,500,218,2022-11-09
WH005,P00744,114,85,2023-10-28
WH002,P01745,439,433,2023-04-11
WH015,P01767,463,193,2023-09-17
WH016,P00440,497,211,2022-11-14
WH003,P01819,28,9,2024-12-18
WH007,P00734,132,1,2024-06-04
WH018,P00884,32,31,2022-01-21
WH006,P01305,326,188,2023-12-06
WH016,P01961,194,89,2024-11-25
WH006,P01055,378,196,2023-04-23
WH012,P00610,124,37,2023-08-20
WH018,P00364,131,14,2024-02-09
WH004,P00863,291,40,2023-01-03
WH013,P01151,142,71,2024-02-06
WH017,P00246,329,295,2022-03-16
WH010,P01841,10,8,2024-01-08
WH002,P01788,345,98,2023-02-20
WH014,P01767,311,195,2022-10-30
WH009,P01018,146,29,2023-03-13
WH013,P01317,277,94,2022-02-25
WH015,P00570,338,247,2023-03-13
WH017,P01415,188,91,2023-03-22
WH005,P01340,354,173,2024-02-03
WH009,P00330,6,5,2024-03-24
WH007,P00062,178,133,2023-11-04
WH007,P00951,489,420,2022-03-10
WH001,P00559,384,146,2022-10-12
WH019,P01576,378,20,2022-12-16
WH008,P01007,266,38,2022-11-22
WH011,P00114,462,32,2024-03-09
WH013,P01002,432,79,2024-06-20
WH008,P00388,352,244,2022-04-10
WH009,P00756,195,183,2023-12-01
WH004,P00612,155,80,2023-12-10
WH016,P00328,161,150,2024-08-28
WH001,P00824,448,247,2023-05-04
WH008,P01910,199,38,2024-09-25
WH015,P00819,490,146,2023-04-25
WH012,P01022,500,173,2024-05-11
WH006,P01657,370,18,2023-09-17
WH017,P01869,336,11,2024-11-08
WH006,P00847,387,23,2022-07-16
WH014,P01188,309,13,2023-04-06
WH014,P01618,105,75,2023-02-09
WH015,P01263,88,37,2024-05-07
WH003,P00942,151,10,2023-12-31
WH001,P01911,388,54,2024-06-15
WH017,P01057,242,9,2024-05-05
WH010,P00848,354,197,2023-05-14
WH008,P00844,431,130,2023-06-29
WH005,P00515,348,110,2022-08-28
WH020,P01935,226,162,2023-04-21
WH013,P00638,20,4,2023-08-14
WH018,P00273,307,53,2024-10-07
WH019,P01663,251,185,2023-08-23
WH015,P01894,310,8,2023-02-24
WH012,P01992,340,24,2024-06-22
WH016,P00238,99,77,2022-09-03
WH014,P00395,425,138,2023-09-24
WH003,P00778,303,160,2023-02-24
WH006,P01730,426,180,2023-05-21
WH017,P00086,361,291,2023-01-05
WH011,P00322,404,154,2023-11-16
WH016,P00156,385,297,2023-08-31
WH002,P01094,488,393,2023-01-12
WH014,P00478,258,101,2022-06-02
WH004,P01554,106,97,2022-10-23
WH018,P00671,1,1,2024-09-16
WH019,P00188,199,132,2022-05-26
WH017,P01394,143,113,2023-02-23
WH002,P01023,31,3,2022-01-18
WH009,P01707,111,13,2023-10-18
WH015,P00782,486,127,2022-07-22
WH001,P01978,324,302,2023-04-18
WH019,P01335,16,11,2024-08-08
WH016,P01112,12,10,2024-09-06
WH007,P00524,311,42,2022-05-23
WH014,P00945,470,2,2022-04-17
WH004,P01687,431,71,2022-12-22
WH015,P01181,338,199,2022-08-03
WH003,P00990,234,34,2024-11-03
WH009,P01225,496,241,2024-09-06
WH008,P01107,36,4,2024-06-05
WH016,P01427,73,42,2022-02-08
WH011,P01955,458,274,2023-01-21
WH002,P00512,401,168,2023-10-07
WH019,P01993,351,344,2024-01-19
WH006,P00219,365,15,2023-09-29
WH008,P00866,385,360,2023-09-26
WH004,P01887,358,98,2022-12-15
WH007,P00763,448,71,2022-11-26
WH008,P01363,492,56,2022-07-21
WH018,P01847,39,26,2023-08-06
WH001,P00911,104,23,2022-01-04
WH012,P01297,132,94,2024-08-30
WH016,P01803,218,127,2023-09-29
WH001,P00281,171,27,2022-02-03
WH018,P01443,131,108,2023-01-17
WH012,P00538,451,180,2024-05-07
WH010,P01575,494,226,2023-08-27
WH012,P01815,33,25,2023-01-04
WH001,P01722,95,31,2022-07-19
WH003,P00811,192,56,2024-10-20
WH016,P00707,186,38,2024-01-21
WH013,P00721,468,178,2022-03-17
WH001,P01333,77,46,2024-06-13
WH007,P00162,10,4,2022-01-25
WH005,P01970,67,67,2022-03-15
WH010,P00605,100,62,2023-02-27
WH002,P00185,11,0,2024-08-28
WH011,P01710,331,287,2022-06-22
WH010,P00874,242,29,2023-06-03
WH013,P01886,428,209,2022-04-22
WH018,P00365,344,19,2022-11-15
WH003,P00607,462,172,2022-11-15
WH002,P00339,434,109,2024-03-29
WH012,P01552,343,285,2022-01-18
WH005,P00723,451,0,2022-08-23
WH002,P00781,26,17,2024-01-24
WH014,P00871,324,217,2023-06-18
WH016,P00258,278,30,2024-01-03
WH020,P00593,44,1,2024-06-26
WH003,P00963,249,210,2024-05-15
WH001,P01620,272,270,2022-08-28
WH007,P00902,412,348,2022-12-12
WH014,P00783,326,278,2024-10-13
WH004,P00708,406,383,2024-08-30
WH013,P01457,318,130,2024-06-02
WH011,P00526,237,58,2024-03-17
WH006,P01871,360,252,2022-04-08
WH004,P00486,55,7,2024-05-08
WH005,P01599,300,40,2022-06-26
WH005,P00732,311,158,2023-04-17
WH014,P00672,473,281,2023-05-18
WH003,P01509,301,140,2024-11-06
WH012,P00586,198,57,2023-06-04
WH008,P01770,70,34,2024-04-26
WH014,P00994,209,126,2024-11-15
WH012,P01547,200,109,2023-03-17
WH011,P00709,4,4,2023-05-08
WH005,P00311,465,188,2023-07-01
WH010,P00225,452,76,2023-10-16
WH009,P00385,145,38,2022-07-03
WH017,P00291,341,210,2024-01-01
WH015,P00234,28,6,2024-11-10
WH009,P00420,386,89,2023-11-23
WH007,P01885,220,48,2023-01-14
WH012,P01468,309,24,2024-10-20
WH016,P01130,374,50,2022-09-18
WH010,P01588,477,415,2023-09-30
WH010,P01294,319,211,2022-11-27
WH008,P01805,164,156,2024-03-23
WH009,P00166,222,191,2023-01-24
WH016,P00449,489,388,2023-07-27
WH003,P00148,500,34,2023-12-31
WH017,P01018,182,182,2023-03-05
WH015,P00582,381,156,2022-03-12
WH010,P01970,224,22,2022-11-02
WH009,P00862,434,270,2023-06-19
WH016,P01655,360,15,2024-01-07
WH005,P01478,226,154,2024-07-16
WH002,P01441,25,8,2022-01-23
WH008,P01206,228,24,2024-01-18
WH018,P00737,183,148,2024-10-19
WH007,P00040,327,32,2024-12-21
WH007,P01560,195,31,2023-06-05
WH016,P00337,8,7,2023-09-26
WH005,P00949,233,124,2022-02-13
WH012,P00726,297,13,2023-09-28
WH017,P00516,36,15,2024-10-31
WH012,P01075,468,19,2022-12-07
WH009,P01725,279,149,2024-05-29
WH020,P01480,435,219,2024-07-19
WH008,P01574,206,152,2023-11-09
WH004,P01776,497,375,2024-01-01
WH002,P01632,396,372,2022-11-04
WH007,P00813,338,132,2024-02-09
WH013,P00591,381,15,2022-01-15
WH003,P01153,93,63,2024-10-19
WH008,P01300,82,42,2023-09-28
WH005,P00188,234,180,2024-12-24
WH002,P00386,426,75,2022-11-19
WH002,P01278,382,135,2023-10-14
WH018,P00511,1,1,2022-08-03
WH015,P00341,154,113,2022-05-15
WH010,P00769,215,102,2022-03-15
WH019,P01512,35,29,2022-09-08
WH005,P01764,237,49,2023-07-16
WH020,P01652,406,319,2024-08-29
WH011,P01523,141,15,2024-10-06
WH018,P01907,54,6,2023-08-27
WH010,P00045,395,104,2023-07-27
WH007,P01778,267,104,2024-02-12
WH005,P00369,136,49,2024-02-15
WH015,P00091,27,22,2023-08-06
WH006,P01261,475,109,2023-09-06
WH006,P01734,37,6,2022-02-06
WH011,P01262,192,138,2023-08-07
WH011,P00333,456,53,2023-07-21
WH017,P00242,315,291,2024-03-12
WH005,P01498,187,1,2023-12-06
WH013,P01089,416,155,2023-08-30
WH018,P01292,373,330,2022-07-30
WH011,P01789,115,78,2024-09-24
WH015,P00296,225,87,2024-07-05
WH016,P00561,242,68,2023-05-21
WH001,P01916,59,52,2023-05-19
WH014,P00596,301,90,2022-03-31
WH005,P00056,390,87,2023-02-07
WH004,P01666,269,39,2024-10-17
WH003,P01468,451,127,2024-08-16
WH013,P00514,310,237,2024-10-08
WH006,P00324,83,15,2024-11-16
WH007,P00133,357,105,2024-06-29
WH006,P01941,161,47,2022-05-17
WH003,P00124,46,9,2024-03-30
WH005,P01885,305,93,2023-10-15
WH018,P01485,479,169,2024-06-19
WH020,P01637,141,138,2024-06-23
WH017,P01295,304,240,2024-06-12
WH018,P00892,438,256,2024-10-02
WH011,P00775,343,150,2023-11-22
WH017,P01157,29,7,2024-01-01
WH002,P00315,108,51,2023-01-30
WH006,P00410,357,336,2023-11-29
WH013,P00031,106,68,2022-04-15
WH012,P01948,95,1,2024-06-28
WH018,P00921,95,31,2023-02-28
WH002,P00438,29,14,2022-07-04
WH018,P01048,424,259,2023-05-04
WH003,P01691,103,59,2023-04-14
WH008,P00339,431,406,2024-08-04
WH001,P00559,302,82,2023-11-28
WH020,P01974,478,192,2023-09-12
WH004,P01587,145,81,2023-12-19
WH016,P00102,130,111,2023-05-20
WH016,P01569,167,42,2022-10-01
WH010,P00902,424,272,2024-02-03
WH001,P01365,179,70,2022-07-20
WH005,P00959,328,68,2022-09-18
WH006,P00909,94,11,2023-03-19
WH016,P01072,375,23,2024-11-07
WH020,P00298,458,264,2024-03-12
WH009,P00771,401,297,2023-03-09
WH005,P01093,349,186,2022-04-23
WH014,P01959,234,49,2022-05-19
WH006,P00261,480,6,2022-01-08
WH014,P00526,37,0,2023-09-19
WH020,P00817,500,336,2022-04-20
WH015,P00307,493,289,2022-02-16
WH015,P01975,303,211,2022-04-28
WH008,P00643,152,72,2022-02-19
WH011,P01127,323,116,2024-01-03
WH010,P00109,370,43,2024-06-11
WH006,P01770,207,20,2022-02-07
WH014,P00029,71,11,2022-04-30
WH013,P00766,355,291,2024-12-29
WH001,P01098,453,104,2023-12-06
WH006,P01846,327,247,2022-03-02
WH009,P01998,170,55,2023-05-25
WH011,P00848,42,34,2023-02-26
WH008,P01682,223,191,2023-05-02
WH005,P00530,26,17,2022-07-29
WH005,P00746,434,353,2024-07-30
WH010,P00365,139,9,2022-05-02
WH010,P01438,200,94,2022-04-29
WH011,P00993,376,194,2024-09-27
WH010,P01164,15,11,2023-09-15
WH003,P00385,332,148,2022-01-05
WH010,P01770,221,210,2023-11-05
WH002,P01837,309,201,2023-04-29
WH019,P00461,500,43,2023-01-08
WH019,P01363,363,280,2024-01-06
WH012,P00646,334,11,2022-03-30
WH015,P01935,210,77,2022-09-30
WH019,P00385,119,22,2024-02-16
WH001,P00123,167,28,2023-02-27
WH001,P00206,26,20,2023-04-10
WH013,P00217,404,148,2022-04-07
WH006,P01363,475,278,2024-07-10
WH007,P01985,390,207,2023-07-25
WH017,P00202,76,30,2022-01-28
WH018,P00821,262,9,2024-05-08
WH016,P00153,251,71,2022-09-01
WH001,P00007,306,250,2023-01-22
WH004,P00329,78,18,2023-11-29
WH011,P00412,136,7,2022-07-19
WH020,P00054,446,209,2023-03-01
WH007,P00412,92,54,2022-12-24
WH017,P00285,292,46,2023-05-16
WH014,P00767,25,4,2022-10-25
WH001,P01569,78,59,2022-11-16
WH002,P00079,103,102,2023-06-01
WH001,P00626,34,24,2023-09-27
WH017,P00003,345,214,2024-12-11
WH008,P01122,313,126,2022-09-18
WH019,P01518,41,37,2022-08-30
WH009,P01324,471,244,2024-02-08
WH001,P00400,278,22,2023-05-29
WH003,P00225,185,93,2022-10-28
WH008,P01028,152,103,2023-04-27
WH014,P00245,145,19,2022-05-29
WH002,P01070,37,3,2024-03-01
WH003,P01187,13,9,2023-03-19
WH018,P00030,333,272,2023-03-18
WH014,P01927,312,230,2022-12-16
WH005,P00878,54,44,2023-11-16
WH015,P01363,95,35,2022-09-10
WH009,P01871,490,46,2024-03-10
WH010,P01748,376,335,2022-05-01
WH006,P00497,46,22,2023-11-01
WH003,P01145,228,196,2024-12-30
WH017,P01273,375,327,2024-09-04
WH002,P01452,232,179,2022-11-04
WH019,P01459,356,324,2023-05-12
WH012,P01218,490,278,2022-12-29
WH017,P00890,499,315,2024-08-09
WH013,P01672,23,19,2024-11-29
WH017,P00938,488,216,2024-12-16
WH020,P01514,215,82,2024-07-01
WH009,P00146,349,296,2024-06-09
WH008,P01750,79,72,2024-12-20
WH020,P01910,394,202,2022-03-28
WH007,P00977,474,285,2023-05-24
WH017,P01487,387,324,2024-07-14
WH010,P01402,122,20,2023-04-08
WH013,P01182,388,116,2024-01-09
WH016,P01797,130,118,2023-04-03
WH020,P01981,83,60,2024-02-10
WH004,P01493,198,81,2024-12-19
WH013,P00634,450,2,2022-05-21
WH006,P01965,138,84,2024-03-20
WH020,P01208,245,79,2024-10-18
WH018,P00695,346,331,2022-11-28
WH013,P00160,218,215,2022-07-14
WH003,P01244,429,343,2023-11-23
WH003,P01031,276,25,2022-05-30
WH010,P01836,254,108,2024-09-13
WH001,P01387,94,11,2024-01-11
WH018,P00329,238,8,2023-02-06
WH011,P00099,370,219,2022-01-11
WH008,P01319,470,410,2024-07-03
WH014,P00194,393,148,2022-08-11
WH016,P00109,279,263,2024-08-09
WH006,P01577,300,190,2022-03-25
WH008,P01736,341,180,2023-12-11
WH001,P00167,201,47,2023-03-06
WH019,P00029,307,60,2024-07-09
WH007,P01744,133,77,2024-07-26
WH007,P01786,56,27,2023-12-18
WH009,P01546,294,202,2024-03-01
WH016,P01035,418,81,2024-08-30
WH005,P01357,53,25,2023-07-11
WH020,P01664,381,353,2024-10-20
WH009,P01538,238,106,2024-05-10
